日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2025-08-28,10:59:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7341.2,1468240,1手,-,0,33.77,全部成交,2025-08-28 10:59:00
2025-08-28,13:46:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7234.8,-1446960,-1手,-,21280,33.28,全部成交,2025-08-28 13:46:00
2025-08-29,09:40:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7328.6,1465720,1手,-,0,33.71,全部成交,2025-08-29 09:40:00
2025-08-29,10:03:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7314,-1462800,-1手,-,2920,33.64,全部成交,2025-08-29 10:03:00
2025-08-29,11:00:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7376.6,1475320,1手,-,0,33.93,全部成交,2025-08-29 11:00:00
2025-08-29,13:07:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7365.2,-1473040,-1手,-,2280,33.88,全部成交,2025-08-29 13:07:00
2025-08-29,13:20:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7328.6,1465720,1手,-,0,33.71,全部成交,2025-08-29 13:20:00
2025-08-29,13:58:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7361.4,-1472280,-1手,-,-6560,33.86,全部成交,2025-08-29 13:58:00
2025-08-29,14:23:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7342.4,1468480,1手,-,0,33.78,全部成交,2025-08-29 14:23:00
2025-08-29,14:32:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7360.8,-1472160,-1手,-,-3680,33.86,全部成交,2025-08-29 14:32:00
2025-09-01,09:48:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7395.4,1479080,1手,-,0,34.02,全部成交,2025-09-01 09:48:00
2025-09-01,10:12:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7372.6,-1474520,-1手,-,4560,33.91,全部成交,2025-09-01 10:12:00
2025-09-01,10:34:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7343.6,1468720,1手,-,0,33.78,全部成交,2025-09-01 10:34:00
2025-09-01,10:47:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7381.4,-1476280,-1手,-,-7560,33.95,全部成交,2025-09-01 10:47:00
2025-09-01,11:28:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7369,1473800,1手,-,0,33.9,全部成交,2025-09-01 11:28:00
2025-09-01,13:29:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7393.6,-1478720,-1手,-,-4920,34.01,全部成交,2025-09-01 13:29:00
2025-09-01,13:47:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7362.2,1472440,1手,-,0,33.87,全部成交,2025-09-01 13:47:00
2025-09-01,14:02:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7392,-1478400,-1手,-,-5960,34,全部成交,2025-09-01 14:02:00
2025-09-02,09:32:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7376.2,1475240,1手,-,0,33.93,全部成交,2025-09-02 09:32:00
2025-09-02,10:26:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7290.2,-1458040,-1手,-,17200,33.53,全部成交,2025-09-02 10:26:00
2025-09-02,10:33:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7252,1450400,1手,-,0,33.36,全部成交,2025-09-02 10:33:00
2025-09-02,11:23:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7245.4,-1449080,-1手,-,1320,33.33,全部成交,2025-09-02 11:23:00
2025-09-02,13:02:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7201.4,1440280,1手,-,0,33.13,全部成交,2025-09-02 13:02:00
2025-09-02,13:06:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7238.4,-1447680,-1手,-,-7400,33.3,全部成交,2025-09-02 13:06:00
2025-09-02,13:14:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7203.2,1440640,1手,-,0,33.13,全部成交,2025-09-02 13:14:00
2025-09-02,13:32:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7222.8,-1444560,-1手,-,-3920,33.22,全部成交,2025-09-02 13:32:00
2025-09-02,14:01:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7234.8,1446960,1手,-,0,33.28,全部成交,2025-09-02 14:01:00
2025-09-02,14:34:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7232.2,-1446440,-1手,-,520,33.27,全部成交,2025-09-02 14:34:00
2025-09-02,14:42:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7213.8,1442760,1手,-,0,33.18,全部成交,2025-09-02 14:42:00
2025-09-02,14:53:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7256.4,-1451280,-1手,-,-8520,33.38,全部成交,2025-09-02 14:53:00
2025-09-03,09:54:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7236,1447200,1手,-,0,33.29,全部成交,2025-09-03 09:54:00
2025-09-03,10:43:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7217.8,-1443560,-1手,-,3640,33.2,全部成交,2025-09-03 10:43:00
2025-09-03,11:11:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7224.2,1444840,1手,-,0,33.23,全部成交,2025-09-03 11:11:00
2025-09-03,14:05:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7177.8,-1435560,-1手,-,9280,33.02,全部成交,2025-09-03 14:05:00
2025-09-03,14:38:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7168.4,1433680,1手,-,0,32.97,全部成交,2025-09-03 14:38:00
2025-09-03,14:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7141.2,-1428240,-1手,-,5440,32.85,全部成交,2025-09-03 14:55:00
2025-09-04,09:31:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7193.6,1438720,1手,-,0,33.09,全部成交,2025-09-04 09:31:00
2025-09-04,09:32:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7193.6,-1438720,-1手,-,0,33.09,全部成交,2025-09-04 09:32:00
2025-09-04,09:52:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7157.8,1431560,1手,-,0,32.93,全部成交,2025-09-04 09:52:00
2025-09-04,11:02:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7115.2,-1423040,-1手,-,8520,32.73,全部成交,2025-09-04 11:02:00
2025-09-04,11:18:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7068.8,1413760,1手,-,0,32.52,全部成交,2025-09-04 11:18:00
2025-09-04,13:10:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7090.4,-1418080,-1手,-,-4320,32.62,全部成交,2025-09-04 13:10:00
2025-09-04,13:24:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7051.8,1410360,1手,-,0,32.44,全部成交,2025-09-04 13:24:00
2025-09-04,13:56:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7050.6,-1410120,-1手,-,240,32.43,全部成交,2025-09-04 13:56:00
2025-09-04,14:05:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7010,1402000,1手,-,0,32.25,全部成交,2025-09-04 14:05:00
2025-09-04,14:44:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,6974.8,-1394960,-1手,-,7040,32.08,全部成交,2025-09-04 14:44:00
2025-09-05,11:18:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7101.4,1420280,1手,-,0,32.67,全部成交,2025-09-05 11:18:00
2025-09-05,13:02:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7112.6,-1422520,-1手,-,-2240,32.72,全部成交,2025-09-05 13:02:00
2025-09-08,10:19:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7212.8,1442560,1手,-,0,33.18,全部成交,2025-09-08 10:19:00
2025-09-08,11:01:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7193.4,-1438680,-1手,-,3880,33.09,全部成交,2025-09-08 11:01:00
2025-09-08,13:33:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7205.2,1441040,1手,-,0,33.14,全部成交,2025-09-08 13:33:00
2025-09-08,13:49:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7220.2,-1444040,-1手,-,-3000,33.21,全部成交,2025-09-08 13:49:00
2025-09-09,09:32:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7213.2,1442640,1手,-,0,33.18,全部成交,2025-09-09 09:32:00
2025-09-09,09:48:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7233,-1446600,-1手,-,-3960,33.27,全部成交,2025-09-09 09:48:00
2025-09-09,10:22:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7238,1447600,1手,-,0,33.29,全部成交,2025-09-09 10:22:00
2025-09-09,13:56:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7158,-1431600,-1手,-,16000,32.93,全部成交,2025-09-09 13:56:00
2025-09-09,14:01:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7121.6,1424320,1手,-,0,32.76,全部成交,2025-09-09 14:01:00
2025-09-09,14:07:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7144.2,-1428840,-1手,-,-4520,32.86,全部成交,2025-09-09 14:07:00
2025-09-09,14:30:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7145.8,1429160,1手,-,0,32.87,全部成交,2025-09-09 14:30:00
2025-09-09,14:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7166.8,-1433360,-1手,-,-4200,32.97,全部成交,2025-09-09 14:55:00
2025-09-10,10:05:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7213,1442600,1手,-,0,33.18,全部成交,2025-09-10 10:05:00
2025-09-10,11:07:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7172,-1434400,-1手,-,8200,32.99,全部成交,2025-09-10 11:07:00
2025-09-10,13:20:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7172.4,1434480,1手,-,0,32.99,全部成交,2025-09-10 13:20:00
2025-09-10,14:04:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7196.2,-1439240,-1手,-,-4760,33.1,全部成交,2025-09-10 14:04:00
2025-09-10,14:33:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7163.8,1432760,1手,-,0,32.95,全部成交,2025-09-10 14:33:00
2025-09-10,14:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7158.4,-1431680,-1手,-,1080,32.93,全部成交,2025-09-10 14:55:00
2025-09-11,09:32:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7116.6,1423320,1手,-,0,32.74,全部成交,2025-09-11 09:32:00
2025-09-11,09:50:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7162.4,-1432480,-1手,-,-9160,32.95,全部成交,2025-09-11 09:50:00
2025-09-11,13:20:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7313.8,1462760,1手,-,0,33.64,全部成交,2025-09-11 13:20:00
2025-09-11,14:01:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7336.8,-1467360,-1手,-,-4600,33.75,全部成交,2025-09-11 14:01:00
2025-09-12,09:55:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7392.8,1478560,1手,-,0,34.01,全部成交,2025-09-12 09:55:00
2025-09-12,09:58:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7410,-1482000,-1手,-,-3440,34.09,全部成交,2025-09-12 09:58:00
2025-09-12,10:46:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7406.6,1481320,1手,-,0,34.07,全部成交,2025-09-12 10:46:00
2025-09-12,11:17:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7394,-1478800,-1手,-,2520,34.01,全部成交,2025-09-12 11:17:00
2025-09-12,14:02:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7408.2,1481640,1手,-,0,34.08,全部成交,2025-09-12 14:02:00
2025-09-12,14:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7390.2,-1478040,-1手,-,3600,33.99,全部成交,2025-09-12 14:55:00
2025-09-15,09:43:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7376,1475200,1手,-,0,33.93,全部成交,2025-09-15 09:43:00
2025-09-15,09:53:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7400.2,-1480040,-1手,-,-4840,34.04,全部成交,2025-09-15 09:53:00
2025-09-15,10:16:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7374.8,1474960,1手,-,0,33.92,全部成交,2025-09-15 10:16:00
2025-09-15,10:34:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7401.4,-1480280,-1手,-,-5320,34.05,全部成交,2025-09-15 10:34:00
2025-09-15,11:00:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7393.4,1478680,1手,-,0,34.01,全部成交,2025-09-15 11:00:00
2025-09-15,13:02:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7408.2,-1481640,-1手,-,-2960,34.08,全部成交,2025-09-15 13:02:00
2025-09-15,13:40:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7404.6,1480920,1手,-,0,34.06,全部成交,2025-09-15 13:40:00
2025-09-15,14:03:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7410.8,-1482160,-1手,-,-1240,34.09,全部成交,2025-09-15 14:03:00
2025-09-15,14:06:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7381.8,1476360,1手,-,0,33.96,全部成交,2025-09-15 14:06:00
2025-09-15,14:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7373.6,-1474720,-1手,-,1640,33.92,全部成交,2025-09-15 14:55:00
2025-09-16,10:03:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7413.6,1482720,1手,-,0,34.1,全部成交,2025-09-16 10:03:00
2025-09-16,11:08:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7357.6,-1471520,-1手,-,11200,33.84,全部成交,2025-09-16 11:08:00
2025-09-16,13:33:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7401.8,1480360,1手,-,0,34.05,全部成交,2025-09-16 13:33:00
2025-09-16,13:52:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7422.4,-1484480,-1手,-,-4120,34.14,全部成交,2025-09-16 13:52:00
2025-09-17,10:12:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7481.4,1496280,1手,-,0,34.41,全部成交,2025-09-17 10:12:00
2025-09-17,10:49:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7492.8,-1498560,-1手,-,-2280,34.47,全部成交,2025-09-17 10:49:00
2025-09-17,13:29:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7524.8,1504960,1手,-,0,34.61,全部成交,2025-09-17 13:29:00
2025-09-17,13:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7551.8,-1510360,-1手,-,-5400,34.74,全部成交,2025-09-17 13:55:00
2025-09-17,14:38:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7527.4,1505480,1手,-,0,34.63,全部成交,2025-09-17 14:38:00
2025-09-17,14:55:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7552,-1510400,-1手,-,-4920,34.74,全部成交,2025-09-17 14:55:00
2025-09-18,09:49:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7530.4,1506080,1手,-,0,34.64,全部成交,2025-09-18 09:49:00
2025-09-18,09:57:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7547.6,-1509520,-1手,-,-3440,34.72,全部成交,2025-09-18 09:57:00
2025-09-18,11:10:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7620.4,1524080,1手,-,0,35.05,全部成交,2025-09-18 11:10:00
2025-09-18,11:27:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7655.2,-1531040,-1手,-,-6960,35.21,全部成交,2025-09-18 11:27:00
2025-09-18,13:15:00,金融期货,中证1000指数(IM2509.CCFX),开空,市价单,1手,7634,1526800,1手,-,0,35.12,全部成交,2025-09-18 13:15:00
2025-09-18,14:52:00,金融期货,中证1000指数(IM2509.CCFX),平空,市价单,-1手,7444.8,-1488960,-1手,-,37840,34.25,全部成交,2025-09-18 14:52:00
2025-09-19,09:45:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7378.2,1475640,1手,-,0,33.94,全部成交,2025-09-19 09:45:00
2025-09-19,09:48:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7395.6,-1479120,-1手,-,-3480,34.02,全部成交,2025-09-19 09:48:00
2025-09-19,09:59:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7378.8,1475760,1手,-,0,33.94,全部成交,2025-09-19 09:59:00
2025-09-19,10:18:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7399.8,-1479960,-1手,-,-4200,34.04,全部成交,2025-09-19 10:18:00
2025-09-19,10:41:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7390.2,1478040,1手,-,0,33.99,全部成交,2025-09-19 10:41:00
2025-09-19,11:25:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7374.8,-1474960,-1手,-,3080,33.92,全部成交,2025-09-19 11:25:00
2025-09-19,13:21:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7350,1470000,1手,-,0,33.81,全部成交,2025-09-19 13:21:00
2025-09-19,14:05:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7349.4,-1469880,-1手,-,120,33.81,全部成交,2025-09-19 14:05:00
2025-09-19,14:44:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7364.4,1472880,1手,-,0,33.88,全部成交,2025-09-19 14:44:00
2025-09-19,14:55:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7355.6,-1471120,-1手,-,1760,33.84,全部成交,2025-09-19 14:55:00
2025-09-22,09:31:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7346.4,1469280,1手,-,0,33.79,全部成交,2025-09-22 09:31:00
2025-09-22,09:37:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7378.4,-1475680,-1手,-,-6400,33.94,全部成交,2025-09-22 09:37:00
2025-09-22,09:55:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7347.4,1469480,1手,-,0,33.8,全部成交,2025-09-22 09:55:00
2025-09-22,10:11:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7366.8,-1473360,-1手,-,-3880,33.89,全部成交,2025-09-22 10:11:00
2025-09-22,11:10:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7346.2,1469240,1手,-,0,33.79,全部成交,2025-09-22 11:10:00
2025-09-22,13:09:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7369.2,-1473840,-1手,-,-4600,33.9,全部成交,2025-09-22 13:09:00
2025-09-22,13:44:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7352.4,1470480,1手,-,0,33.82,全部成交,2025-09-22 13:44:00
2025-09-22,14:22:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7369.4,-1473880,-1手,-,-3400,33.9,全部成交,2025-09-22 14:22:00
2025-09-23,09:41:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7339.4,1467880,1手,-,0,33.76,全部成交,2025-09-23 09:41:00
2025-09-23,10:45:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7228.8,-1445760,-1手,-,22120,33.25,全部成交,2025-09-23 10:45:00
2025-09-23,11:16:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7191.8,1438360,1手,-,0,33.08,全部成交,2025-09-23 11:16:00
2025-09-23,13:14:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7204.8,-1440960,-1手,-,-2600,33.14,全部成交,2025-09-23 13:14:00
2025-09-23,13:42:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7186.8,1437360,1手,-,0,33.06,全部成交,2025-09-23 13:42:00
2025-09-23,14:20:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7212.6,-1442520,-1手,-,-5160,33.18,全部成交,2025-09-23 14:20:00
2025-09-24,09:32:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7287.2,1457440,1手,-,0,33.52,全部成交,2025-09-24 09:32:00
2025-09-24,09:36:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7307.8,-1461560,-1手,-,-4120,33.62,全部成交,2025-09-24 09:36:00
2025-09-24,09:58:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7328.4,1465680,1手,-,0,33.71,全部成交,2025-09-24 09:58:00
2025-09-24,10:01:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7330.2,-1466040,-1手,-,-360,33.72,全部成交,2025-09-24 10:01:00
2025-09-24,10:11:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7297.2,1459440,1手,-,0,33.57,全部成交,2025-09-24 10:11:00
2025-09-24,10:21:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7335.4,-1467080,-1手,-,-7640,33.74,全部成交,2025-09-24 10:21:00
2025-09-24,10:45:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7324.4,1464880,1手,-,0,33.69,全部成交,2025-09-24 10:45:00
2025-09-24,10:53:00,金融期货,中证1000指数(IM2510.CCFX),平空,市价单,-1手,7362.8,-1472560,-1手,-,-7680,33.87,全部成交,2025-09-24 10:53:00
2025-09-24,13:15:00,金融期货,中证1000指数(IM2510.CCFX),开空,市价单,1手,7402.2,1480440,1手,-,0,34.05,全部成交,2025-09-24 13:15:00
